inst_id,source,name,country,city_expected,homepage,csrankings_faculty,ror_query,ror_id,ror_name,ror_city,lat,lon,score,similarity,domain_match,coords_from,city_note,override_note,status,geocode_precision,geocode_query,geocode_display,shift_from_city_km
pt-up,supplement,Universidade do Porto,pt,Porto,,,University of Porto,043pwc612,Universidade do Porto,Porto,41.1785423,-8.6022233,1.00,1.00,0,,,,auto,street,"Universidade do Porto, Porto","Universidade do Porto, Rua da Praia, São Pedro da Afurada, Afurada, Vila Nova de Gaia, Por",3.42
pt-uc,supplement,Universidade de Coimbra,pt,Coimbra,,,University of Coimbra,04z8k9a98,University of Coimbra,Coimbra,40.207399,-8.425999,1.00,1.00,0,,,,auto,street,"Universidade de Coimbra, Coimbra","Universidade de Coimbra, Pátio das Escolas, Sé Nova, Alta, Coimbra (Sé Nova, Santa Cruz, A",0.52
pt-uminho,supplement,Universidade do Minho,pt,Braga,,,University of Minho,037wpkx04,University of Minho,Braga,41.5573432,-8.3978334,1.00,1.00,0,,,,auto,street,"Universidade do Minho, Braga","Universidade do Minho, EN 103, Peões, Braga (São Vítor), Lamaçães, Braga, 4710-416, Portug",2.20
pt-ua,supplement,Universidade de Aveiro,pt,Aveiro,,,University of Aveiro,00nt41z93,University of Aveiro,Aveiro,40.6320293,-8.6597957,1.00,1.00,0,,,,auto,street,"Universidade de Aveiro, Aveiro","Universidade de Aveiro - Campus de Santiago, Campus Universitário de Santiago, Bairro da G",1.82
pt-champalimaud,supplement,Champalimaud Foundation,pt,Lisboa,,,Champalimaud Foundation,03g001n57,Champalimaud Foundation,Lisbon,38.71667,-9.13333,1.00,1.00,0,,,,auto,city_centroid,,,0.00
be-ugent,supplement,Ghent University,be,Gent,,,Ghent University,00cv9y106,Ghent University,Ghent,51.05,3.71667,1.00,1.00,0,,"expected Gent, ROR says Ghent",,auto,city_centroid,,,0.00
be-uclouvain,supplement,UCLouvain,be,Louvain-la-Neuve,,,UCLouvain,02495e989,UCLouvain,Louvain-la-Neuve,50.667798,4.6183011,1.00,1.00,0,,,,auto,street,"UCLouvain, Louvain-la-Neuve","Cercle des Étudiants en Philosophie de l'UCLouvain, Rue du Pont Neuf, Biéreau, Louvain-la-",0.28
be-vub,supplement,Vrije Universiteit Brussel,be,Brussel,,,Vrije Universiteit Brussel,006e5kg04,Vrije Universiteit Brussel,Brussels,50.8225504,4.3954969,1.00,1.00,0,,,,auto,street,"Vrije Universiteit Brussel, Brussels","Vrije Universiteit Brussel – Campus Etterbeek, Boulevard Général Jacques - Generaal Jacque",4.52
be-uliege,supplement,Université de Liège,be,Liège,,,Université de Liège,00afp2z80,University of Liège,Liège,50.6407185,5.5762326,1.00,1.00,0,,,,auto,street,"Université de Liège, Liège","Université de Liège, Quai Roosevelt, Îlot Saint-Michel, Centre, Liège, Wallonie, 4000, Bel",0.99
be-umons,supplement,Université de Mons,be,Mons,,,Université de Mons,02qnnz951,University of Mons,Mons,50.45413,3.95229,1.00,1.00,0,,,,auto,city_centroid,,,0.00
be-imec,supplement,imec,be,Leuven,,,Interuniversity Microelectronics Centre,02kcbn207,IMEC,Leuven,50.8653863,4.6795576,1.00,1.00,0,,,,auto,building,"imec, Leuven","IMEC, 75, Kapeldreef, Heverlee, Leuven, Vlaams-Brabant, Vlaanderen, 3001, België / Belgiqu",2.18
nl-nlesc,supplement,Netherlands eScience Center,nl,Amsterdam,,,Netherlands eScience Center,00rbjv475,Netherlands eScience Center,Amsterdam,52.3566998,4.9569812,1.00,1.00,0,,,,auto,building,"Netherlands eScience Center, Amsterdam","Netherlands eScience Center, 402, Science Park, Oost, Amsterdam, Noord-Holland, Nederland,",4.96
nl-wur,supplement,Wageningen University,nl,Wageningen,,,Wageningen University & Research,04qw24q55,Wageningen University & Research,Wageningen,51.985445,5.663212,1.00,1.00,0,,,,auto,street,"Wageningen University, Wageningen","Wageningen University & Research, Tarthorst, De Horsten, Leeuwen, Wageningen, Gelderland, ",1.73
nl-eur,supplement,Erasmus University Rotterdam,nl,Rotterdam,,,Erasmus University Rotterdam,057w15z03,Erasmus University Rotterdam,Rotterdam,51.9176312,4.5259623,1.00,1.00,0,,,,auto,building,"Erasmus University Rotterdam, Rotterdam","Erasmus Universiteit Rotterdam, 50, Burgemeester Oudlaan, Kralingen-Oost, De Esch, Kraling",3.25
at-csh,supplement,Complexity Science Hub Vienna,at,Wien,,,Complexity Science Hub Vienna,023dz9m50,Complexity Science Hub,Vienna,48.1969739,16.3818637,1.00,1.00,0,,"expected Wien, ROR says Vienna",,auto,building,"Complexity Science Hub Vienna, Vienna","Complexity Science Hub, 8, Metternichgasse, Botschaftsviertel, Landstraße, Katastralgemein",1.47
at-ait,supplement,AIT Austrian Institute of Technology,at,Wien,,,AIT Austrian Institute of Technology,04knbh022,Austrian Institute of Technology,Vienna,48.269137,16.4266762,1.00,0.94,0,,"expected Wien, ROR says Vienna",,auto,building,"Austrian Institute of Technology, Vienna","Austrian Institute of Technology, 4, Giefinggasse, Katastralgemeinde Leopoldau, Floridsdor",7.86
at-scch,supplement,Software Competence Center Hagenberg,at,Hagenberg,,,Software Competence Center Hagenberg,05rq5rv71,Competence Center CHASE GmbH (Austria),Linz,48.30639,14.28611,0.80,0.69,0,at-jku-linz,"expected Hagenberg, ROR says Linz — unrelated names, not a translation; coords borrowed from at-jku-linz", | no reliable ROR record; anchored to a neighbour,anchored,city_centroid,,,0.00
se-liu,supplement,Linköping University,se,Linköping,,,Linköping University,05ynxx418,Linköping University,Linköping,58.3977911,15.5754544,1.00,1.00,0,,,,auto,street,"Linköping University, Linköping","Linköpings universitet, Johannes Magnus väg, Västra Valla, Linköpings domkyrkodistrikt, Li",3.05
se-umu,supplement,Umeå University,se,Umeå,,,Umeå University,05kb8h459,Umeå University,Umeå,63.8217763,20.3043163,1.00,1.00,0,,,,auto,street,"Umeå University, Umeå","Umeå universitet, Gösta Skoglunds väg, Lilljansberget, Universitets- och sjukhusområdet, U",2.31
se-su,supplement,Stockholm University,se,Stockholm,,,Stockholm University,05f0yaq80,Stockholm University,Stockholm,59.366141,18.059593,1.00,1.00,0,,,,auto,street,"Stockholm University, Stockholm","Stockholms universitet, Svante Arrhenius väg, Lappkärrsberget, Norra Djurgården, Norra inn",4.12
se-oru,supplement,Örebro University,se,Örebro,,,Örebro University,05kytsw45,Örebro University,Örebro,59.2539921,15.2487679,1.00,1.00,0,,,,auto,district,"Örebro University, Örebro","Örebro universitet, Örebro, Nora kommun, Örebro län, 701 82, Sverige",3.28
se-rise,supplement,RISE Research Institutes of Sweden,se,Stockholm,,,RISE Research Institutes of Sweden,03nnxqz81,RISE Research Institutes of Sweden,Gothenburg,57.7056629,11.9362353,1.00,1.00,0,,"expected Stockholm, ROR says Gothenburg — unrelated names, not a translation",,needs_review,building,"RISE Research Institutes of Sweden, Gothenburg","RISE Research Institutes of Sweden, 2C, Forskningsgången, Lindholmshamnen, Lindholmen, His",1.82
se-ki,supplement,Karolinska Institutet,se,Stockholm,,,Karolinska Institutet,056d84691,Karolinska Institutet,Stockholm,59.3515453,18.0310658,1.00,1.00,0,,,,auto,street,"Karolinska Institutet, Stockholm","Karolinska Institutet, Visionsgatan, Solna Kyrkby, Haga, Solna, Solna kommun, Stockholms l",3.26
dk-sdu,supplement,University of Southern Denmark,dk,Odense,,,University of Southern Denmark,03yrrjy16,University of Southern Denmark,Odense,55.3678533,10.4280534,1.00,1.00,0,,,,auto,street,"University of Southern Denmark, Odense","Syddansk Universitet, Moseskovvej, Cortex Park, Odense, Odense Kommune, Region Syddanmark,",4.01
fi-utu,supplement,University of Turku,fi,Turku,,,University of Turku,05vghhr25,University of Turku,Turku,60.4560732,22.2864097,1.00,1.00,0,,,,auto,district,"University of Turku, Turku","Turun yliopisto, Yliopistonmäki, I, Keskusta, Turku, Turun seutukunta, Varsinais-Suomi, Ma",1.10
fi-oulu,supplement,University of Oulu,fi,Oulu,,,University of Oulu,03yj89h83,University of Oulu,Oulu,65.0593277,25.4673577,1.00,1.00,0,,,,auto,street,"University of Oulu, Oulu","Oulun yliopisto, Kaitoväylä, Puulinnanmaa, Linnanmaa, Kaijonharju, Oulu, Oulun seutukunta,",5.22
fi-jyu,supplement,University of Jyväskylä,fi,Jyväskylä,,,University of Jyväskylä,05n3dz165,University of Jyväskylä,Jyväskylä,62.2317777,25.735787,1.00,1.00,0,,,,auto,street,"University of Jyväskylä, Jyväskylä","Jyväskylän yliopisto, Mattilanniemen kampus, Ahlmaninkatu, Mattilanniemi, Seminaarinmäki, ",1.33
fi-vtt,supplement,VTT Technical Research Centre of Finland,fi,Espoo,,,VTT Technical Research Centre of Finland,04b181w54,VTT Technical Research Centre of Finland,Espoo,60.2052,24.6522,1.00,1.00,0,,,,auto,city_centroid,,,0.00
fi-fcai,supplement,Finnish Center for Artificial Intelligence,fi,Espoo,,,Finnish Center for Artificial Intelligence,0321d1h15,Finnish Center for Artificial Intelligence,Espoo,60.2052,24.6522,1.00,1.00,0,,,,auto,city_centroid,,,0.00
no-uio,supplement,University of Oslo,no,Oslo,,,University of Oslo,01xtthb56,University of Oslo,Oslo,59.9414173,10.7227683,1.00,1.00,0,,,,auto,street,"University of Oslo, Oslo","Universitetet i Oslo, Huitfeldts gate, Ruseløkka, Aker brygge, Frogner, Oslo, 0010, Norge",3.44
no-simula,supplement,Simula Research Laboratory,no,Oslo,,,Simula Research Laboratory,00vn06n10,Simula Research Laboratory,Oslo,59.9172508,10.7360815,1.00,1.00,0,,,,auto,street,"Simula Research Laboratory, Oslo","Simula, Kristian Augusts gate, Tullin, Vika, Sentrum, Oslo, 0164, Norge",0.75
no-sintef,supplement,SINTEF,no,Trondheim,,,SINTEF,01f677e56,SINTEF,Trondheim,63.4372225,10.3973025,1.00,1.00,0,,,,auto,street,"SINTEF, Trondheim","NTNU/SINTEF Sealab, Nordre avlastningsveg, Nerbyen, Kalvskinnet, Midtbyen, Trondheim, Trøn",0.76
no-nr,supplement,Norsk Regnesentral,no,Oslo,,,Norsk Regnesentral,02gm7te43,Norwegian Computing Center,Oslo,59.9428668,10.7160386,1.00,1.00,0,,,,auto,street,"Norsk Regnesentral, Oslo","Norsk Regnesentral, Gaustadalléen, Vinderen, Nordre Aker, Oslo, 0349, Norge",3.75
is-hi,supplement,University of Iceland,is,Reykjavík,,,University of Iceland,01db6h964,University of Iceland,Reykjavik,64.1401832,-21.9539633,1.00,1.00,0,,,,auto,street,"University of Iceland, Reykjavik","Háskóli Íslands, Hringbraut, Melar, Vesturbær, Reykjavíkurborg, Höfuðborgarsvæðið, 101, Ís",2.89
is-ru,supplement,Reykjavik University,is,Reykjavík,,,Reykjavik University,05d2kyx68,Reykjavík University,Reykjavik,64.1247375,-21.9275372,1.00,1.00,0,,,,auto,street,"Reykjavik University, Reykjavik","Háskólinn í Reykjavík, BL170, Miðborg, Reykjavíkurborg, Höfuðborgarsvæðið, 102, Ísland",1.96
pl-ideas,supplement,IDEAS NCBR,pl,Warszawa,,,IDEAS NCBR,03yqf2f91,IDEAS Science Nonprofit Ltd,Warsaw,52.22977,21.01178,0.82,0.70,0,pl-university-of-warsaw,"expected Warszawa, ROR says Budapest — unrelated names, not a translation; coords borrowed from pl-university-of-warsaw",Young institute; ROR match is unreliable | no reliable ROR record; anchored to a neighbour,anchored,city_centroid,,,0.00
pl-pw,supplement,Warsaw University of Technology,pl,Warszawa,,,Warsaw University of Technology,00y0xnp53,Warsaw University of Technology,Warsaw,52.2216394,21.007377,1.00,1.00,0,,"expected Warszawa, ROR says Warsaw",,auto,building,"Warsaw University of Technology, Warsaw","Politechnika Warszawska, 1, Plac Politechniki, Koszyki, Śródmieście Południowe, Śródmieści",0.95
pl-uj,supplement,Jagiellonian University,pl,Kraków,,,Jagiellonian University,03bqmcz70,Jagiellonian University,Krakow,50.0607296,19.9309195,1.00,1.00,0,,,,auto,building,"Jagiellonian University, Krakow","Samorząd Studentów Uniwersytetu Jagiellońskiego, 4, Czapskich, Piasek, Stare Miasto, Krakó",0.41
pl-agh,supplement,AGH University of Krakow,pl,Kraków,,,AGH University of Krakow,00bas1c41,AGH University of Krakow,Krakow,50.0657583,19.9192221,1.00,1.00,0,,,,auto,street,"AGH University of Krakow, Krakow","Akademia Górniczo-Hutnicza, Nawojki, Łobzów, Krowodrza, Kraków, województwo małopolskie, 3",1.33
pl-put,supplement,Poznań University of Technology,pl,Poznań,,,Poznań University of Technology,00p7p3302,Poznań University of Technology,Poznan,52.3942703,16.9181304,1.00,1.00,0,,,,auto,street,"Poznań University of Technology, Poznan","Politechnika Poznańska (Kampus Wilda), Gothilfa Bergera, Rynek Wildecki, Wilda, Poznań, wo",1.62
pl-pwr,supplement,Wrocław University of Science and Technology,pl,Wrocław,,,Wrocław University of Science and Technology,008fyn775,Wrocław University of Science and Technology,Wroclaw,51.1068045,17.0600813,1.00,1.00,0,,"expected Wrocław, ROR says Wroclaw",,auto,street,"Wrocław University of Science and Technology, Wroclaw","Politechnika Wrocławska, Bulwar Politechniki Wrocławskiej, Manhattan, Plac Grunwaldzki, Wr",2.02
pl-nask,supplement,NASK,pl,Warszawa,,,Naukowa i Akademicka Sieć Komputerowa,03ajsaw82,NASK National Research Institute,Warsaw,52.2513716,20.9758162,1.00,1.00,0,,"expected Warszawa, ROR says Warsaw",,auto,street,"NASK, Warsaw","Naukowa i Akademicka Sieć Komputerowa, Spokojna, Powązki, Wola, Warszawa, województwo mazo",3.43
cz-ciirc,supplement,CIIRC CTU,cz,Praha,,,"Czech Institute of Informatics, Robotics and Cybernetics",013vrgb28,Czech Radio,Prague,50.08804,14.42076,0.78,0.24,0,cz-czech-technical-university,"expected Praha, ROR says Prague; coords borrowed from cz-czech-technical-university", | no reliable ROR record; anchored to a neighbour,anchored,city_centroid,,,0.00
cz-utia,supplement,UTIA Czech Academy of Sciences,cz,Praha,,,Institute of Information Theory and Automation of the Czech Academy of Sciences,03h1hsz49,"Czech Academy of Sciences, Institute of Information Theory and Automation",Prague,50.08804,14.42076,1.00,1.00,0,,"expected Praha, ROR says Prague",,auto,city_centroid,,,0.00
cz-cas-cs,supplement,Institute of Computer Science CAS,cz,Praha,,,Institute of Computer Science CAS,0496n6574,"Czech Academy of Sciences, Institute of Computer Science",Prague,50.08804,14.42076,1.00,1.00,0,,"expected Praha, ROR says Prague",,auto,city_centroid,,,0.00
hu-bme,supplement,Budapest University of Technology and Economics,hu,Budapest,,,Budapest University of Technology and Economics,02w42ss30,Budapest University of Technology and Economics,Budapest,47.4784386,19.0577145,1.00,1.00,0,,,,auto,street,"Budapest University of Technology and Economics, Budapest","Budapesti Műszaki és Gazdaságtudományi Egyetem, Műegyetem rakpart, Lágymányos, XI. kerület",2.57
hu-elte,supplement,Eötvös Loránd University,hu,Budapest,,,Eötvös Loránd University,01jsq2704,Eötvös Loránd University,Budapest,47.4934799,19.0618993,1.00,1.00,0,,,,auto,building,"Eötvös Loránd University, Budapest","Eötvös Loránd Tudományegyetem Bölcsészettudományi Kar, 4-8, Múzeum körút, Pest, Belváros, ",1.70
hu-sztaki,supplement,HUN-REN SZTAKI,hu,Budapest,,,Institute for Computer Science and Control,0249v7n71,HUN-REN Institute for Computer Science and Control,Budapest,47.4782981,19.0520932,1.00,1.00,0,,,,auto,building,"HUN-REN SZTAKI, Budapest","HUN-REN SZTAKI, 13-17, Kende utca, Lágymányos, XI. kerület, Budapest, Közép-Magyarország, ",2.40
hu-renyi,supplement,HUN-REN Alfréd Rényi Institute of Mathematics,hu,Budapest,,,Alfréd Rényi Institute of Mathematics,03vw74f64,Alfréd Rényi Institute of Mathematics,Budapest,47.4928629,19.05898,1.00,1.00,0,,,,auto,building,"Alfréd Rényi Institute of Mathematics, Budapest","MTA Rényi Alfréd Matematikai Kutatóintézet, 13-15, Reáltanoda utca, Pest, Belváros, V. ker",1.52
gr-athena,supplement,Athena Research Center (Archimedes AI),gr,Athina,,,Athena Research and Innovation Center,0576by029,Athena Research and Innovation Center In Information Communication & Knowledge Technologies,Marousi,38.05,23.8,1.00,1.00,0,,"expected Athina, ROR says Marousi — unrelated names, not a translation",ROR display name differs from the common short form,needs_review,city_centroid,,,0.00
gr-demokritos,supplement,NCSR Demokritos,gr,Athina,,,NCSR Demokritos,038jp4m40,"National Centre of Scientific Research ""Demokritos""",Athens,37.98376,23.72784,1.00,1.00,0,,"expected Athina, ROR says Athens",,auto,city_centroid,,,0.00
gr-forth,supplement,FORTH-ICS,gr,Iraklio,,,Foundation for Research and Technology Hellas,052rphn09,Foundation for Research and Technology Hellas,Heraklion,35.32787,25.14341,1.00,1.00,0,,"expected Iraklio, ROR says Heraklion",,auto,city_centroid,,,0.00
gr-auth,supplement,Aristotle University of Thessaloniki,gr,Thessaloniki,,,Aristotle University of Thessaloniki,02j61yw88,Aristotle University of Thessaloniki,Thessaloniki,40.64361,22.93086,1.00,1.00,0,,,,auto,city_centroid,,,0.00
gr-tuc,supplement,Technical University of Crete,gr,Chania,,,Technical University of Crete,03f8bz564,Technical University of Crete,Chania,35.51124,24.02921,1.00,1.00,0,,,,auto,city_centroid,,,0.00
si-ijs,supplement,Jožef Stefan Institute,si,Ljubljana,,,Jožef Stefan Institute,05060sz93,Jožef Stefan Institute,Ljubljana,46.0421489,14.488209,1.00,1.00,0,,,,auto,building,"Jožef Stefan Institute, Ljubljana","Institut ""Jožef Stefan"", 39, Jamova cesta, Glince, Četrtna skupnost Vič, Ljubljana, Upravn",1.64
si-uni-lj,supplement,University of Ljubljana,si,Ljubljana,,,University of Ljubljana,05njb9z20,University of Ljubljana,Ljubljana,46.0490922,14.5041307,1.00,1.00,0,,,,auto,street,"University of Ljubljana, Ljubljana","Univerza v Ljubljani, Peternelova ulica, Žabjak, Grajski grič, Četrtna skupnost Center, Lj",0.23
hr-fer,supplement,University of Zagreb FER,hr,Zagreb,,,University of Zagreb,00mv6sv71,University of Zagreb,Zagreb,45.8105127,15.9411129,1.00,1.00,0,,,,auto,building,"University of Zagreb, Zagreb","Sveučilište Algebra Bernays, 24, Gradišćanska ulica, Mjesni odbor ""Bartol Kašić"", Gradska ",2.89
hr-irb,supplement,Ruđer Bošković Institute,hr,Zagreb,,,Ruđer Bošković Institute,02mw21745,Ruđer Bošković Institute,Zagreb,45.81444,15.97798,1.00,1.00,0,,,,auto,city_centroid,,,0.00
ro-upb,supplement,University Politehnica of Bucharest,ro,București,,,Politehnica University of Bucharest,0558j5q12,Universitatea Națională de Știință și Tehnologie Politehnica București,Bucharest,44.4393317,26.0505729,0.97,0.97,0,,"expected București, ROR says Bucharest",,auto,building,"University Politehnica of Bucharest, Bucharest","Universitatea Politehnica din București, 313, Splaiul Independenței, Grozăveşti, Sector 6,",4.49
ro-unibuc,supplement,University of Bucharest,ro,București,,,University of Bucharest,02x2v6p15,University of Bucharest,Bucharest,44.4356445,26.1009263,1.00,1.00,0,,"expected București, ROR says Bucharest",,auto,building,"University of Bucharest, Bucharest","Universitatea din București, 4-12, Bulevardul Regina Elisabeta, Colțea, Centrul Istoric, S",0.57
bg-su,supplement,Sofia University St. Kliment Ohridski,bg,Sofia,,,Sofia University St. Kliment Ohridski,02jv3k292,"Sofia University ""St. Kliment Ohridski""",Sofia,42.69751,23.32415,1.00,0.97,0,,,,auto,city_centroid,,,0.00
ie-galway,supplement,University of Galway (Insight),ie,Galway,,,University of Galway (Insight),03bea9k73,Ollscoil na Gaillimhe – University of Galway,Galway,53.2936337,-9.0750599,1.00,0.80,0,,,,auto,street,"Ollscoil na Gaillimhe – University of Galway, Galway","Ollscoil na Gaillimhe - University of Galway, University Road, Nun's Island, Cathair na Ga",2.85
ie-dcu,supplement,Dublin City University,ie,Dublin,,,Dublin City University,04a1a1e81,Dublin City University,Dublin,53.3865964,-6.2589686,1.00,1.00,0,,,,auto,street,"Dublin City University, Dublin","Dublin City University, Collins Avenue, Whitehall A ED, Dublin, County Dublin, Leinster, D",5.99
ie-ucc,supplement,University College Cork,ie,Cork,,,University College Cork,03265fv13,University College Cork,Cork,51.89797,-8.47061,1.00,1.00,0,,,,auto,city_centroid,,,0.00
ie-ul,supplement,University of Limerick,ie,Limerick,,,University of Limerick,00a0n9e72,University of Limerick,Limerick,52.6732581,-8.5698097,1.00,1.00,0,,,,auto,street,"University of Limerick, Limerick","University of Limerick, College Court, Castletroy, Ballysimon ED, The Metropolitan Distric",3.71
lt-vu,supplement,Vilnius University,lt,Vilnius,,,Vilnius University,03nadee84,Vilnius University,Vilnius,54.6828203,25.2878334,1.00,1.00,0,,,,auto,street,"Vilnius University, Vilnius","Vilniaus universitetas, Šv. Jono g., Senamiestis, Senamiesčio seniūnija, Vilnius, Vilniaus",0.87
lv-rtu,supplement,Riga Technical University,lv,Riga,,,Riga Technical University,00twb6c09,Riga Technical University,Riga,56.9443019,24.080379,1.00,1.00,0,,,,auto,building,"Riga Technical University, Riga","Rīgas Tehniskā universitāte, 1 k-1, Meža iela, Āgenskalns, Āgenskalna apkaime, Rīga, LV-10",1.56
lu-list,supplement,Luxembourg Institute of Science and Technology,lu,Esch-sur-Alzette,,,Luxembourg Institute of Science and Technology,01t178j62,Luxembourg Institute of Science and Technology,Belvaux,49.5065024,5.9437111,1.00,1.00,0,,"expected Esch-sur-Alzette, ROR says Belvaux — unrelated names, not a translation",,needs_review,street,"Luxembourg Institute of Science and Technology, Belvaux","Luxembourg Institute of Science and Technology, Rue du Brill, Belvaux, Sanem, Canton Esch-",1.47
sk-stu,supplement,Slovak University of Technology,sk,Bratislava,,,Slovak University of Technology in Bratislava,0561ghm58,Slovak University of Technology in Bratislava,Bratislava,48.14816,17.10674,1.00,1.00,0,,,,auto,city_centroid,,,0.00
gb-turing,supplement,The Alan Turing Institute,gb,London,,,The Alan Turing Institute,035dkdb55,The Alan Turing Institute,London,51.5302275,-0.1270026,1.00,1.00,0,,,,auto,building,"The Alan Turing Institute, London","The Alan Turing Institute, 96, Euston Road, Somers Town, London Borough of Camden, Greater",2.41
de-hertie-ai,supplement,Hertie Institute for AI in Brain Health,de,Tübingen,,,Hertie Institute for AI in Brain Health,03ye20z12,HolsboerMaschmeyer NeuroChemie (Germany),Tübingen,48.52266,9.05222,0.90,0.54,0,de-university-of-t-bingen,"expected Tübingen, ROR says Munich — unrelated names, not a translation; coords borrowed from de-university-of-t-bingen",ROR matched a Munich record and dragged 2M residents into Tübingen's catchment; anchored to the university campus it sits on,anchored,city_centroid,,,0.00
